month,year,day,date_description,name,city,country,kind,latitude,longitude,event_date
3,2016,**,March 2016,IAAF World Cross-Country Championships Guiylan,Guiyuan,China,H,29.562698,106.547070
3,2016,**,March 2016,Incheon International Half Marathon,Incheon,South Korea,H,37.456255,126.705206
3,2016,3,March 2016,Vattenfall Berlin Half Marathon,Berlin,Germany,H,52.520006,13.404953
3,2016,**,March 2016,Santiago Corre 10K,Santiago,Dominican Republic,R,19.479196,-70.693056
4,2016,3,April 2016,International Marathon Alexander the Great,Thessaloniki,Greece,M/R,40.640062,22.944419
4,2016,3,April 2016,Novi Sad Half Marathon,Novi Sad,Serbia,M,45.267135,19.833549
4,2016,3,April 2016,Schneider Electric Paris Marathon,Paris,France,M,48.856614,2.352221
4,2016,3,April 2016,ASICS Medio Maraton de Madrid,Madrid,Spain,H,40.416775,-3.703790
4,2016,3,April 2016,Diacore Gaborone Marathon,Gaborone,Botswana,M/H/R,-24.628207,25.923147
4,2016,3,April 2016,Maraton de Santiago,Santiago,Chile,M/H,-33.448889,-70.669265
4,2016,3,April 2016,Milano Marathon,Milano,Italy,M,45.465421,9.185924
4,2016,3,April 2016,CSOB Bratislava Marathon,Bratislava,Slovakia,M,48.145892,17.107137
4,2016,9,April 2016,North Pole Marathon,North Pole,North Pole,M,90.0000,0.0000
4,2016,9,April 2016,Kharkiv International Marathon,Kharkiv,Ukraine,M/H/R,49.9935,36.230383
4,2016,10,April 2016,261 Women's Marathon,Palma de Mallorca,Spain,M/R,39.569600,2.650160
4,2016,10,April 2016,Maraton de Montevideo,Montevideo,Uruguay,M/H,-34.901112,-56.164531
4,2016,10,April 2016,Maratona di Roma,Rome,Italy,M,41.902783,12.496365
4,2016,10,April 2016,Guam International Marathon,Tumon,Guam,M/H/R,13.512723,144.804817
4,2016,10,April 2016,Australian Running Festival Vanberra Marathon,Canberra,Australia,M/H/U,-35.281999,149.128684
4,2016,10,April 2016,HAJ Hannover Marathon,Hannover,Germany,M/R/U,52.375891,9.732010
4,2016,10,April 2016,Limassol Marathon on GSO,Limassol,Cyprus,M/H/R,34.707130,33.022617
4,2016,10,April 2016,Vienna City Marathon,Vienna,Austria,M/H/R,48.208174,16.373818
4,2016,10,April 2016,NN Marathon Rotterdam,Rotterdam,Netherlands,M,51.924420,4.477732
4,2016,16,April 2016,Pardubice Wine Half Marathon,Pardubice,Czech Republic,H,50.034309,15.781199
4,2016,17,April 2016,Nagano Marathon,Nagano,Japan,M,36.648549,138.194243
4,2016,17,April 2016,Enschede Marathon,Enschede,Netherlands,M/H,52.221537,6.893661
4,2016,17,April 2016,31st Telekom Vivicitta Spring Half Marathon,Budapest,Hungary,H/R,47.497912,19.040234
4,2016,17,April 2016,DVV Antwerp Marathon,Antwerp,Belgium,M,51.219447,4.402464
4,2016,17,April 2016,Roads to Rhodes Marathon,Rhodes,Greece,M/R,36.434963,28.217482
4,2016,17,April 2016,DOZ Marathon Lodz with PZU,Lodz,Poland,M/R,51.759248,19.455983
4,2016,17,April 2016,Maratona Sant Antonio,Sant Antonio,Italy,M,40.876615,15.181306
4,2016,17,April 2016,Haspa Marathon Hamburg,Hamburg,Germany,M,53.551084,9.993681
4,2016,17,April 2016,The Vancouver Sun Run 10km Presented By BlueShore Financial,Vancouver,Canada,R,49.282729,-123.120737
4,2016,18,April 2016,BAA Boston Marathon,Boston,USA,M,42.360082,-71.058880
4,2016,24,April 2016,Metro Group Marathon Duesseldorf,Duesseldorf,Germany,M,51.227741,6.773455
4,2016,24,April 2016,Big Sur Int'l Marathon,Big Sur,USA,M/H,36.270421,-121.807976
4,2016,24,April 2016,EDP Rock'n'Roll Madrid Maraton & 1/2,Madrid,Spain,M/H,40.416775,-3.703790
4,2016,24,April 2016,Zurich Marathon,Zurich,Switzerland,M,47.376886,8.541694
4,2016,24,April 2016,ORLEN Warsaw Marathon,Warsaw,Poland,M/R,52.229675,21.012228
4,2016,24,April 2016,Chia Laguna Half Marathon,Chia Laguna,Italy,H/R,38.895074,8.870043
4,2016,24,April 2016,Vodafone Istanbul Half Marathon,Istanbul,Turkey,H,41.008237,28.978358
4,2016,24,April 2016,Almaty Marathon,Almaty,Kazakhstan,M/H/R,43.222014,76.851248
4,2016,30,April 2016,Fjordkraft Bergen City Marathon,Bergen,Norway,M/H/R,60.391262,5.322054
4,2016,8,April 2016,Dead Sea Ultramarathon,Amman,Jordan,M/R/U,31.956578,35.945695
4,2016,**,April 2016,Daegu International Marathon,Daegu,South Korea,M,35.871435,128.601445
4,2016,**,April 2016,Sao Paulo Half Marathon Corpore,Sao Paulo,Brazil,H,-23.550519,-46.633309
4,2016,**,April 2016,Dushanbe International Half Marathon,Dushanbe,Tajikistan,H,38.559772,68.787038
4,2016,**,April 2016,Belgrade Marathon,Belgrade,Serbia,M/H,44.786568,20.448921
4,2016,24,April 2016,CAF Caracas Maraton,Caracas,Venezuela,M,10.480593,-66.903606
4,2016,24,April 2016,Semi-Marathon International de Nice,Nice,France,H,43.710172,7.261953
4,2016,**,April 2016,Tokushima Marathon,Tokushima,Japan,M,34.070270,134.554843
4,2016,**,April 2016,Gunsan Saemangeum International Marathon & 10km & 5km,Gunsan,South Korea,M/R,35.967677,126.736629
5,2016,1,May 2016,Borneo International Marathon,Borneo,Malaysia,M/H/R,0.961883,114.554849
5,2016,1,May 2016,Goodlife Fitness Toronto Marathon,Toronto,Canada,M/H/R,43.653226,-79.383184
5,2016,1,May 2016,BMO Vancouver Marathon,Vancouver,Canada,M,49.282729,-123.120737
5,2016,1,May 2016,Salzburg Marathon,Salzburg,Austria,M/H/R,47.80949,13.055010
5,2016,1,May 2016,Semi Marathon International de la Ville de Bejaia,Bejaia,Algeria,H,36.750889,5.056733
5,2016,2,May 2016,Milton Keynes Marathon,Milton Keynes,England,H/M/R,52.040622,-0.759417
5,2016,2,May 2016,Deep Riverrock Belfast City Marathon,Belfast City,Northern Ireland,M,54.597285,-5.930119
5,2016,8,May 2016,Wizz Air Skopje Marathon,Skopje,Macedonia,M/H,41.997346,21.427995
5,2016,8,May 2016,Volkswagen Prague Marathon,Prague,Czech Republic,M,50.075538,14.437800
5,2016,8,May 2016,Harmony Geneve Marathon for Unicef,Geneva,Switzeland,M/H/R,46.204390,6.143157
5,2016,8,May 2016,Trieste Green Europe Marathon,Trieste,Italy,M/H,45.649526,13.776818
